GEOID,Area (sq miles)
06037433307,1.5907134555979477e-11
06037269907,1.043229691120282e-11
06037120300,6.49165256756954e-11
06037120400,4.0259530115832685e-11
06037121010,7.695695212355476e-11
06037121020,3.114271776061676e-11
06037293306,2.3130006563716452e-11
06037570404,3.256635019304193e-11
06037571504,5.6850182239379766e-11
06075033203,1.7218086100392326e-11
06075033204,1.5305207528949036e-11
06075042601,1.1575514671831864e-11
06075042602,1.3112692084932825e-11
06075047801,1.8818989768333653e-11
06075061200,1.7165654054045108e-11
06037121210,7.658749536679539e-11
06037121600,4.3038527799221575e-11
06037124000,5.096326293437621e-11
06037124102,2.4510550193051036e-11
06037124201,3.6723538030903614e-11
06037124300,3.3638973938202514e-11
06037124400,3.683252393821844e-11
06037124600,4.2279124517374435e-11
06087101100,1.1997051583013196e-10
06087120200,1.1904659305212393e-08
06087120400,1.0523082333976676e-09
06087120700,8.204440194980859e-10
06087121200,1.2743988216216096e-09
06087121401,4.589909150578921e-11
06087121403,4.645316737452718e-11
06075980300,1.8741854980694446e-10
06075980401,9.78370664131291e-09
06075012502,2.419722200770144e-12
06075980200,6.958091235521635e-11
06061021039,7.408920675676439e-11
06061021403,1.0642470694981714e-10
06061021037,4.144799324325572e-11
06037482702,2.7074775675676942e-11
06037500202,2.394135606177627e-10
06061020401,1.055153673745152e-10
06037141102,2.939784111968584e-11
06037141201,2.6460512741313423e-11
06037141202,2.6425747297299853e-11
06037141304,2.688214536677906e-11
06037143603,1.9831302895749025e-11
06037183221,2.666740057914576e-11
06037183222,3.504277934363735e-11
06037183401,1.831185579150544e-11
06037910606,5.1785448455584016e-11
06095251100,4.189003262548683e-11
06095253108,3.301753083011542e-10
06095253300,1.7721715020463386e-08
06037121900,6.374259324328573e-11
06059021903,9.855271718145575e-11
06059021914,6.419568069498859e-11
06059021919,8.178034594594338e-11
06059021922,8.152947799227837e-11
06059052408,1.4726972972972932e-10
06059052415,5.983733378378902e-11
06037122000,1.233274656370589e-10
06097150602,6.636031544401253e-11
06097151203,9.70742808880321e-11
06037122120,2.7187532818535307e-11
06037122200,6.439424555984372e-11
06037123020,2.1362830501927202e-11
06037123103,3.407284749031225e-11
06037980005,1.5246129633204558e-10
06059052416,4.942330270270669e-11
06059052417,7.934755328185403e-11
06059074106,1.4352664073358478e-10
06059074107,5.873367239381652e-11
06013322000,1.7339073725870783e-10
06013314103,2.8783759575289757e-10
06013356002,4.427952181081043e-09
06013354002,5.773797038610123e-10
06013321103,2.0799923223937439e-10
06013353001,5.41525630888047e-10
06013309000,7.342559283784126e-10
06013323000,7.58505978764401e-11
06013359203,1.471012694980854e-10
06097151301,4.656844305018932e-11
06097151305,7.023541602316975e-11
06097151306,4.4373505212354884e-11
06037101110,4.317249729729212e-11
06037101220,2.640917162162233e-11
06097151310,9.72649961389981e-11
06013369001,6.40100637065643e-11
06001408200,3.558142142856977e-11
06037113301,8.517809864863846e-11
06037113303,1.5475725173744117e-10
06037113322,6.75211202702793e-11
06001408400,2.1430815057916808e-11
06001408500,3.281974691120529e-11
06001408600,4.184837625481592e-11
06001408700,4.474763938224629e-11
06037106020,7.63139849420721e-11
06037106111,1.0538316119690575e-10
06089010100,5.579797374518117e-11
06097151504,6.168689343629572e-11
06097151311,1.6685294517375116e-10
06059099239,8.508085540539111e-11
06059099305,5.279001100387073e-11
06059099306,4.147566911197104e-11
06059099251,4.969997374517751e-11
06059099307,8.116731486484278e-11
06059099903,5.041614845558931e-11
06059099905,3.7754233590739855e-11
06059099906,6.547111235520493e-11
06001408800,4.656123416988108e-11
06001408900,3.265658474903708e-11
06001409100,1.9358351930502715e-11
06001409200,2.787798899614687e-11
06001409300,4.24663754826283e-11
06059110007,9.255256505790525e-11
06059032002,8.196593880308453e-11
06037115101,1.4668493957529392e-10
06037115202,6.578802548261118e-11
06037115301,6.201171428570817e-11
06059110003,4.952927644787096e-11
06059099904,4.99026972973011e-11
06059032003,8.358186756756617e-11
06059032012,8.73917445945943e-11
06059032013,1.0150145173745195e-10
06059052424,5.8120609845553365e-11
06059052425,9.783986177605658e-11
06059052427,2.103974509652413e-10
06095252702,1.1553035058108092e-08
06013306002,3.6907492471041463e-10
06013326000,9.428732760618383e-11
06013340001,1.0733687393821285e-10
06013301000,4.824900907528939e-09
06013361000,6.32943905791527e-10
06013352102,9.025097571428623e-10
06013338302,2.734341557915002e-10
06013346101,3.561710102316617e-10
06013378000,1.0957466758686898e-09
06013349000,1.3970431293435437e-10
06013369002,5.974286776061548e-11
06013345105,1.4510161370656518e-10
06013337300,1.7307619633205872e-10
06013343003,2.1505090135135923e-10
06013345103,1.2825122142855157e-10
06013352202,5.422439727798969e-10
06013346102,8.012422463320551e-10
06013321200,9.08918154440027e-11
06013325000,1.1623687606179025e-10
06013343001,1.032942762548318e-10
06013321102,2.1086429633204315e-10
06013307204,5.940116505791237e-11
06013367100,7.021828996139445e-11
06001409400,4.9478999420848826e-11
06001409500,3.3022685714294265e-11
06001409600,2.950559749034583e-11
06001409700,3.201159131273383e-11
06001410100,3.193141254827282e-11
06059052428,2.1756230637066578e-10
06095250900,3.851159420850649e-11
06095252104,4.048873198841504e-10
06095252102,3.1074016488417527e-09
06095252604,6.238759305020238e-11
06095251902,8.179574922779356e-11
06095252910,6.592801969112345e-11
06037115401,7.196921235521067e-11
06077004104,3.211964434362788e-10
06077004203,4.231869710425933e-11
06001410200,2.3122579536671637e-11
06001410400,2.7887631853279427e-11
06001420100,2.2244769691122274e-11
06001420200,1.7762628185328867e-11
06059087001,4.9433389575288725e-11
06059087002,4.6852121235515906e-11
06111001402,1.5975435965252391e-10
06111001506,1.045884249034855e-10
06029003217,4.953261525098576e-11
06029000913,2.0738456930502567e-10
06029003208,1.4878886254826067e-10
06029003207,9.447379594593838e-11
06029003216,5.6977180308859386e-11
06029003211,7.846626138997738e-11
06029004305,3.47767019285713e-09
06029000914,9.821238862933994e-10
06029003129,1.0024920907334037e-10
06029001003,8.479146312745593e-11
06029003215,4.5915767548260444e-10
06029003214,6.420335965250663e-11
06029002201,3.031355057914311e-11
06029003001,5.0955154826238426e-11
06029003126,5.095377393822515e-11
06029003137,4.07138164092751e-11
06029006406,4.500696158301071e-11
06029006405,2.5097788069497984e-10
06029003823,8.490945081080965e-10
06029003136,2.2929035907324155e-11
06029003213,1.0657802899613689e-09
06029002502,2.0919253088787194e-11
06029005208,5.394845843397695e-08
06029005805,1.971200592664019e-10
06029003821,1.4947454478763354e-10
06029000912,2.395936822393762e-10
06029000510,1.0765240366795968e-10
06029004001,1.182201563320478e-09
06029003825,6.785058648646561e-11
06029000911,4.0575296332071375e-11
06029000603,8.87865011583089e-11
06029001402,4.2409581660234184e-11
06029005510,2.2957875746911257e-08
06029003221,2.8742219158300906e-09
06029003822,1.491828403475037e-10
06029005205,1.0840407059845625e-09
06029001302,3.584288687257705e-11
06029000701,4.2342477220081226e-11
06029001401,4.76111305019326e-11
06029000106,6.132109727799025e-10
06029000105,7.882821679536331e-11
06029000508,1.3930901853282567e-10
06029000509,1.4827953088802988e-10
06029003820,1.2560885540541824e-10
06111001507,6.940730308879733e-11
06111001602,5.0197182625491717e-11
06111002000,1.321131650579008e-10
06001420500,1.6646625675675577e-11
06059099240,1.0432180501931539e-10
06059099308,1.4857055250962997e-10
06001421100,2.9485350772205547e-11
06001421400,1.8774923745170245e-11
06001421700,2.2689645173742948e-11
06001421800,2.0896310231661698e-11
06001421900,3.341350173745707e-11
06059099309,7.66817615830133e-11
06059099310,6.826379208492752e-11
06059099402,9.761653880309364e-11
06059099404,5.283219768339459e-11
06059110004,6.722431274129943e-11
06059110005,4.102781177605191e-11
06001420600,3.153894999999628e-11
06059032046,2.573095876447892e-10
06059001901,3.095215115829916e-11
06111000903,5.097057380888032e-09
06111001101,1.5600992123550461e-10
06111001201,2.5119221274132164e-10
06111001202,1.1222466795367891e-10
06059052528,3.898301969111331e-11
06059032043,3.906884011583087e-10
06059042205,2.5648142451738774e-10
06059089107,5.3460018532826084e-11
06059042324,1.5752933320464275e-10
06059052423,1.422919003861071e-10
06059052506,3.530077162162478e-11
06059001706,1.4337586081081726e-10
06059021802,1.6204366216217558e-10
06059086405,4.5883950965244786e-11
06059074501,2.031175965250752e-11
06059032011,4.435568384942037e-09
06059021821,8.2477621042455e-11
06059075605,1.6453680791505222e-10
06059032014,6.755801312741891e-11
06059032015,9.53406870656279e-11
06111001302,1.3921490694981056e-10
06059032020,1.0059119845559098e-10
06059032022,1.7431840714286662e-10
06059052502,1.1397984420849862e-10
06059052505,4.470331602316569e-11
06059052511,7.080830579151393e-11
06059052514,5.696363610037859e-11
06059087101,4.959972374517998e-11
06059087102,5.488827664092982e-11
06059087103,7.431796795366046e-11
06059087105,6.496666447876076e-11
06059087106,3.4734535714287293e-11
06105000200,8.010455066988397e-08
06023990100,4.372023692181502e-08
06023010901,2.924704787644706e-10
06023010902,4.306296171100391e-08
06023011600,4.171350429169861e-08
06023001300,3.409147912162077e-09
06023010504,2.8454493532820163e-10
06023010503,1.4461396312739734e-10
06023011502,2.3422821397876624e-08
06023011501,1.302733534922784e-08
06023010701,7.44448034942102e-10
06023010702,4.337186526254776e-09
06023001103,9.46155565636911e-11
06023001001,8.870595694980872e-11
06023001002,1.3875174382241674e-10
06023001102,3.027888193050185e-10
06093001003,1.0612582244787631e-08
06093000901,1.2899362832625544e-08
06093001002,6.314718463320429e-10
06093001001,5.736054334942055e-09
06077004600,5.516063841312707e-09
06077004800,1.4434606842278025e-08
06077005127,7.745190540539983e-11
06059001402,4.6730085714274337e-11
06059001403,5.0031592471063186e-11
06059001404,1.1016078474903906e-10
06059001501,1.2149735598453694e-10
06059001503,1.1542785173743581e-10
06059032027,6.597187027026448e-11
06059032028,7.957800096526052e-11
06059032029,5.461878861001231e-11
06059032030,6.904890173746639e-11
06075023102,1.9229030888035996e-11
06075023200,3.3800212741305676e-11
06059052518,2.1794877992277685e-10
06059052519,3.6767898262558695e-11
06059052520,4.657604691119346e-11
06059052521,5.0610677799218596e-11
06075023300,2.498751428571565e-11
06075022901,9.824825868716976e-12
06001407000,3.4078907142857397e-11
06001407200,2.8235607335911056e-11
06085504316,4.4331879536684826e-11
06001407300,1.0186163494208813e-10
06001407400,2.0195095752898192e-11
06001407600,4.0382964092660635e-11
06001407700,3.6101177799222507e-11
06001407800,4.824559247104574e-11
06071007105,1.6602871949806715e-10
06071002204,7.27364500193036e-10
06071009717,3.067948444015584e-10
06071940100,4.346028729922811e-09
06071008705,1.7245471467181578e-10
06071008302,1.7750243706563697e-10
06071004601,1.4552640231660673e-10
06085503324,3.249984285714167e-11
06071004503,5.146133511583263e-10
06071007800,6.756521343629303e-10
06071001600,4.683069135135276e-10
06071011300,9.783992121235539e-09
06071000111,4.0698750115828425e-10
06071010023,2.4093509787645163e-10
06071007407,4.896755444015368e-11
06001423700,2.880554227799198e-11
06001423800,4.287588301157964e-11
06059001504,7.752329903474456e-11
06085503509,4.235335752895824e-11
06071004800,3.2672602509655856e-11
06001423901,1.5592479729729073e-11
06001427700,6.745894864864585e-11
06059001506,1.7077807374518493e-10
06059001507,7.150312953669266e-11
06059001705,6.005419459459397e-11
06059032031,5.933009034747856e-11
06059032032,6.797792857142301e-11
06109003102,8.322000353281933e-10
06109004101,2.9163801785714138e-09
06109003103,5.873107817162157e-08
06109004102,3.252036345559907e-10
06109005102,2.946203918146693e-09
06109004202,4.226860023745188e-09
06109005101,4.3724326386100265e-09
06109002101,2.074554824710414e-09
06109002102,3.343361370656361e-08
06109003101,4.6091033899614966e-10
06059032034,9.594499845559958e-11
06059032035,6.342738783784637e-11
06059032036,6.383410965250685e-11
06059052523,4.4938821621632434e-11
06059052524,8.996283513513922e-11
06059052526,6.222851216216582e-11
06059052527,1.2691102393822256e-10
06059062605,7.093084942085158e-11
06071004700,7.527311660230159e-11
06085503510,4.055676872586268e-11
06001427800,3.281630772201114e-11
06085504317,4.6784191119686057e-11
06085504319,8.202523378377498e-11
06085504320,3.630050173744225e-11
06071009712,5.697909314671777e-10
06071009713,7.600753951737361e-10
06071010700,5.300793100965159e-09
06071010024,3.753981702895733e-09
06071008301,1.5246265019303955e-10
06071000109,1.2248242857144633e-10
06071008901,1.3543346396274088e-07
06071009400,4.249262179536596e-10
06071010300,6.880163829430532e-07
06071010022,1.7866921177605956e-10
06071000812,1.0610483764477997e-10
06071000104,1.5651415193052624e-10
06071010413,2.179445272393837e-09
06071010415,7.369889264478552e-10
06071009708,8.267188604054091e-09
06071010410,2.1574113314671635e-09
06001424001,2.0059915250963414e-11
06001428100,4.0784809266408713e-11
06001428200,8.553235714286415e-11
06085503511,3.2553130888034317e-11
06085503601,5.3888542664096506e-11
06085504321,5.697442702701967e-11
06085504410,4.3308004054056545e-11
06085507003,3.736089696911363e-10
06085507004,9.500837664091059e-11
06085502204,1.2993560424717241e-11
06085502203,2.5267073938234186e-11
06085501902,4.178240347490913e-11
06085502104,3.023642104247603e-11
06085502103,4.041497046331443e-11
06085504424,1.0055081642857332e-09
06085505015,8.884056853281444e-11
06085505012,4.17604428571469e-11
06085505014,4.4316682239394715e-11
06085505010,3.062682586872721e-10
06085501901,2.34628337837798e-11
06085511502,7.617333957528217e-11
06085504903,2.3312585521226108e-11
06085504808,1.982562277991904e-11
06085511501,5.990874169883524e-11
06085512057,5.3797711969115734e-11
06085512059,9.251377972972435e-11
06085503339,1.471995889961373e-10
06085503338,3.687579656370371e-10
06085512056,3.706923861003609e-11
06085503219,1.899561756757184e-11
06085503222,2.947426544401789e-11
06085509111,3.811938166023108e-11
06085507705,2.0881137837837788e-10
06085507704,5.2034223166025574e-11
06085512058,6.016817065637299e-11
06085504807,3.7261856563704466e-11
06085508205,4.8607126254824215e-11
06085508510,2.8931893629328588e-11
06085508206,5.3972809073339224e-11
06085512513,5.0019891312739516e-11
06085512512,3.8280696139003977e-11
06085512514,3.0623610424714254e-11
06085512516,1.2809376042472707e-10
06085508305,1.6729076833968046e-11
06085504509,1.3446292567567834e-10
06085501601,3.0689980694986004e-11
06085501602,1.7124205984551778e-11
06085506505,2.579791042470648e-11
06085504510,6.716598011585187e-11
06085508708,1.9216883957528093e-10
06085505902,3.463127567568667e-11
06085503127,1.1481863494207839e-10
06085503126,6.062586544402072e-11
06085503124,6.169267046330775e-11
06085503125,2.913169691120513e-11
06085512055,2.65628025096613e-11
06085509002,2.6440127027017157e-11
06085509001,3.392694903475353e-11
06085508306,3.4140130694992745e-11
06085502704,6.397488996138827e-11
06059062651,3.229648050194023e-11
06059062650,6.183834691119501e-11
06059062654,1.0803702779922889e-10
06059052531,4.031284054054665e-11
06059052532,1.545409737451916e-10
06059032063,2.2664184710421193e-10
06059062658,1.1090480849421028e-10
06059042341,6.994681042470413e-11
06059042115,7.807549729727945e-11
06059075517,8.264455868725887e-11
06059052437,9.94771769884186e-10
06059052534,2.611879382238826e-11
06059052430,1.7283703426641225e-09
06059052434,6.529719401544077e-11
06059075516,3.8045837046330575e-10
